date,total_events,mean_tone,total_mentions
2014-09-27,101473.0,73.44468972041824,21959.399999999998
2014-09-28,100101.0,72.87427698024995,21303.1
2014-09-29,162195.0,70.92833934461605,73356.9
2014-09-30,165391.0,71.10653542212091,79714.5
2014-10-01,166818.0,70.60193144624681,83763.9
2014-10-02,111546.0,70.54538193115195,51330.5
2014-10-03,153579.0,72.4944621334948,51278.0
2014-10-04,110490.0,72.87282106978007,34911.299999999996
2014-10-05,104167.0,74.30420382654775,13792.199999999999
2014-10-06,156907.0,72.48493056396464,52814.5
2014-10-07,173389.0,73.54888718430811,37894.0
2014-10-08,181843.0,72.02854110413928,59174.2
2014-10-09,185537.0,71.97879819798965,63889.399999999994
2014-10-10,168440.0,71.73886250296842,60509.0
2014-10-11,104499.0,73.63999655499096,18818.899999999998
2014-10-12,110302.0,72.51117840111694,32023.6
2014-10-13,157176.0,71.1208199725149,63439.2
2014-10-14,188155.0,70.34137993345877,94386.59999999999
2014-10-15,216515.0,72.89683025654574,70156.4
2014-10-16,181905.0,69.82388059701492,92958.5
2014-10-17,171644.0,70.34847708046888,86132.59999999999
2014-10-18,111702.0,71.73232350360782,42199.1
2014-10-19,108162.0,71.40769401453376,41296.7
2014-10-20,172167.0,69.70409544221599,92935.0
2014-10-21,185724.0,71.47616071261642,92859.29999999999
2014-10-22,184729.0,71.56973729084226,72787.8
2014-10-23,178619.0,71.90523404565023,59136.2
2014-10-24,168042.0,72.20715059330405,54542.7
2014-10-25,104544.0,73.17302762473217,15539.899999999998
2014-10-26,105289.0,72.96662519351499,22482.199999999997
2014-10-27,168553.0,71.16001495078699,71930.2
2014-10-28,176181.0,70.12089126372962,86000.8
2014-10-29,182860.0,69.80919829377666,93296.59999999999
2014-10-30,178025.0,70.7520235921921,78271.2
2014-10-31,160910.0,70.54096078553229,76929.09999999999
2014-11-01,108385.0,72.75017760760252,28639.0
2014-11-02,110460.0,73.16222161868549,18817.8
2014-11-03,163591.0,62.848756370623136,58916.2
2014-11-04,170783.0,71.26733339969435,68358.4
2014-11-05,190056.0,71.41785052826535,84896.8
2014-11-06,182706.0,71.61363064157717,72734.5
2014-11-07,165045.0,71.08723681420219,76771.59999999999
2014-11-08,109821.0,72.20299396290326,44836.9
2014-11-09,111370.0,70.69846457753434,58100.1
2014-11-10,171831.0,69.33547345218938,104209.4
2014-11-11,174119.0,69.76307582745135,100238.4
2014-11-12,180793.0,70.51150210461688,84776.0
2014-11-13,180828.0,70.08375362222665,97504.3
2014-11-14,166973.0,70.5259772538075,79799.4
2014-11-15,103106.0,70.41869532325956,44357.6
2014-11-16,111514.0,71.4059641950097,48601.5
2014-11-17,169012.0,70.2716197666438,89961.7
2014-11-18,177334.0,71.33662467434333,73738.9
2014-11-19,175076.0,70.79125636866276,75780.2
2014-11-20,198996.0,70.6979386520332,93958.09999999999
2014-11-21,170469.0,70.64182344003895,87727.0
2014-11-22,103898.0,72.72766559276837,24949.299999999996
2014-11-23,111823.0,71.82923012260447,39515.9
2014-11-24,169277.0,71.4830719243834,65746.4
2014-11-25,173078.0,72.73916384520274,50712.6
2014-11-26,168789.0,72.63555089490428,53277.0
2014-11-27,133441.0,71.89552686205889,48482.299999999996
2014-11-28,129934.0,71.6078547570305,50448.7
2014-11-29,93075.0,74.01398871877518,12170.499999999998
2014-11-30,100534.0,71.76563196519308,28972.6
2014-12-01,156697.0,72.06629992916265,53100.1
2014-12-02,157900.0,71.39530715642812,61801.6
2014-12-03,170675.0,71.37469459499047,64192.4
2014-12-04,174011.0,72.21300377562338,55579.6
2014-12-05,157683.0,71.79872909571736,61918.299999999996
2014-12-06,111910.0,79.61123702342047,-4870.000000000001
2014-12-07,84938.0,76.68166191810496,-726.000000000001
2014-12-08,152887.0,73.37309254547476,48974.2
2014-12-09,174595.0,72.89738537758814,61415.5
2014-12-10,175460.0,72.57248375698165,61281.2
2014-12-11,122095.0,72.18006470371432,45967.6
2014-12-12,154953.0,73.28130465366918,39145.6
2014-12-13,95029.0,75.16865377937262,8355.3
2014-12-14,96388.0,73.06859941274173,18750.699999999997
2014-12-15,164042.0,73.16957852257349,45759.5
2014-12-16,167183.0,74.38042145433447,26309.399999999998
2014-12-17,181637.0,72.0884951854523,88584.5
2014-12-18,174415.0,72.9904710030674,71796.7
2014-12-19,152820.0,74.0812524538673,42809.4
2014-12-20,96741.0,79.53095271912925,6536.799999999999
2014-12-21,97956.0,77.74171056392666,-10668.7
2014-12-22,143782.0,74.8686066406087,24477.1
2014-12-23,138241.0,74.54633574699257,30283.199999999997
2014-12-24,118742.0,75.181864883529,19593.8
2014-12-25,79909.0,74.93292370070955,13036.3
2014-12-26,94452.0,75.81638292466015,13786.699999999999
2014-12-27,79977.0,75.95986346074497,3773.699999999999
2014-12-28,85891.0,72.86494510484218,29609.0
2014-12-29,132739.0,72.82168013922058,50465.6
2014-12-30,131611.0,72.85655113115129,34873.1
2014-12-31,119196.0,74.21395852209805,23792.0
2015-01-01,87011.0,75.01294089253084,9053.199999999999
2015-01-02,109282.0,75.09264105708168,6472.699999999999
2015-01-03,82082.0,76.63348846275676,-7234.800000000001
2015-01-04,85226.0,73.56923943397555,12278.8
2015-01-05,140951.0,73.70368425906875,29774.1
2015-01-06,149599.0,74.30647263684918,28082.6
2015-01-07,164195.0,76.09763075571672,12719.5
2015-01-08,162790.0,74.58663308557037,16759.8
2015-01-09,23420.0,74.09871904355252,1894.5999999999997
2015-01-10,110112.0,75.80675130775937,-957.3000000000019
2015-01-11,112190.0,73.56769765576254,17412.3
2015-01-12,169846.0,72.39752481659856,51512.6
2015-01-13,179198.0,72.08544738222525,57464.0
2015-01-14,181558.0,71.46483768272398,65037.399999999994
2015-01-15,183582.0,76.09587261094484,56690.7
2015-01-16,173154.0,74.30631114499232,22842.399999999998
2015-01-17,115514.0,75.81651574700902,-4340.600000000002
2015-01-18,113889.0,74.23147099368684,12883.899999999998
2015-01-19,164299.0,74.04281827643504,23135.8
2015-01-20,182920.0,72.69220424229171,45765.5
2015-01-21,184939.0,71.66691109625043,63881.899999999994
2015-01-22,189579.0,70.45408510436282,82581.0
2015-01-23,172357.0,70.8615489942387,70611.7
2015-01-24,117389.0,71.41602705534591,33783.7
2015-01-25,115549.0,70.4988273373201,40570.5
2015-01-26,167186.0,71.19345519361669,61641.299999999996
2015-01-27,178927.0,72.19847744847368,58238.3
2015-01-28,183688.0,72.52984408344584,43602.1
2015-01-29,186673.0,71.73543576200093,57038.0
2015-01-30,164353.0,72.53971025779876,37394.0
2015-01-31,107178.0,73.70658157457687,18877.3
2015-02-01,105319.0,71.92072504913736,42426.6
2015-02-02,162680.0,71.46602532579297,70394.9
2015-02-03,171844.0,71.24396802085754,65537.0
2015-02-04,183330.0,71.68054328260514,63527.0
2015-02-05,183717.0,70.08759124087591,89853.4
2015-02-06,175444.0,70.69596566425754,75572.09999999999
2015-02-07,107871.0,71.77953296066597,32746.399999999998
2015-02-08,111358.0,69.61883295317804,58847.0
2015-02-09,171167.0,70.48391174748092,80323.7
2015-02-10,178098.0,69.8164325259127,88376.0
2015-02-11,188848.0,70.45689125646022,85427.2
2015-02-12,186697.0,69.8676679325324,100795.7
2015-02-13,168426.0,72.5060501347773,51253.0
2015-02-14,103150.0,74.9866698982065,7598.299999999998
2015-02-15,104271.0,62.88526553898012,13924.199999999999
2015-02-16,159235.0,72.21607058749646,51469.9
2015-02-17,175427.0,71.51135230038706,62813.9
2015-02-18,217351.0,69.69173364741823,120281.0
2015-02-19,217724.0,69.02145836012566,127355.9
2015-02-20,205552.0,69.26067856308866,107016.7
2015-02-21,132957.0,70.33954659950366,56317.5
2015-02-22,123489.0,70.3416903529869,60196.1
2015-02-23,195653.0,68.49651679248466,130263.3
2015-02-24,215343.0,69.47513501715868,119392.7
2015-02-25,224356.0,70.72832462693219,102991.4
2015-02-26,224598.0,69.95520808658608,118037.40000000001
2015-02-27,209688.0,70.03655430925947,107386.7
2015-02-28,131487.0,72.26353936130567,38899.799999999996
2015-03-01,120504.0,70.8373995883954,48282.1
2015-03-02,196892.0,70.50322003941247,91672.09999999999
2015-03-03,222703.0,69.46849840370359,119665.8
2015-03-04,225570.0,68.48810635178314,136887.7
2015-03-05,215183.0,69.40459051133222,119079.5
2015-03-06,193837.0,70.1331376362614,93101.0
2015-03-07,135246.0,71.31360631737722,43661.5
2015-03-08,132818.0,70.58660723697089,48614.7
2015-03-09,220397.0,70.22368435876484,107641.4
2015-03-10,212648.0,69.83508427071969,116104.8
2015-03-11,214917.0,69.63117389503854,111242.59999999999
2015-03-12,236132.0,69.49028932969695,114689.4
2015-03-13,210423.0,69.72128997305428,108994.3
2015-03-14,127642.0,70.17672889944168,56804.5
2015-03-15,124999.0,70.33703469627757,51966.6
2015-03-16,201605.0,68.97648867835619,124666.09999999999
2015-03-17,217442.0,68.7477166324813,136295.8
2015-03-18,222684.0,69.95698388748181,108821.09999999999
2015-03-19,222265.0,70.42560062193374,93099.0
2015-03-20,210000.0,69.45259047619048,108189.4
2015-03-21,127940.0,70.05149288729092,61088.9
2015-03-22,121508.0,70.20020080982322,55132.7
2015-03-23,201415.0,67.4239902688479,142337.8
2015-03-24,218453.0,67.74576224634131,152438.9
2015-03-25,223911.0,68.34244625381027,142587.9
2015-03-26,230979.0,68.17041808995623,149835.7
2015-03-27,213043.0,68.85068272602244,128548.9
2015-03-28,134470.0,69.71537145831785,70961.6
2015-03-29,123237.0,69.12230093234986,63702.7
2015-03-30,199142.0,69.47086726314237,118881.7
2015-03-31,214880.0,69.59107408786299,130350.2
2015-04-01,218522.0,69.4897813492463,144677.5
2015-04-02,213638.0,71.07198157631133,104038.9
2015-04-03,174767.0,70.77092929443201,86722.8
2015-04-04,116367.0,73.16950307381533,33215.7
2015-04-05,110845.0,72.2719112273896,34131.799999999996
2015-04-06,171258.0,70.84492403274592,80440.4
2015-04-07,201185.0,70.00150110594726,100379.7
2015-04-08,215117.0,70.17394255219253,111379.9
2015-04-09,217831.0,69.128328842084,135799.7
2015-04-10,198600.0,69.3668161588277,120633.2
2015-04-11,127768.0,71.37921858368293,45446.799999999996
2015-04-12,120095.0,71.26765477330447,40638.2
2015-04-13,192852.0,70.17969738452285,96942.7
2015-04-14,212893.0,70.17595693611345,112934.7
2015-04-15,213185.0,70.09133394108505,118876.79999999999
2015-04-16,215280.0,69.64999535488666,114684.7
2015-04-17,209045.0,70.60544380396566,94532.3
2015-04-18,122712.0,71.9899194862768,36279.9
2015-04-19,114120.0,69.54969330529268,55381.7
2015-04-20,201592.0,68.77960325609774,129658.59999999999
2015-04-21,215578.0,69.06190387702742,131423.1
2015-04-22,219624.0,68.87228627108148,129357.9
2015-04-23,218682.0,68.71019105367611,129275.8
2015-04-24,215241.0,69.24691857034672,118047.3
2015-04-25,125293.0,69.8959798232942,47707.4
2015-04-26,113708.0,69.33450592746333,60741.0
2015-04-27,193311.0,67.41824621377859,132898.0
2015-04-28,210477.0,69.34203737225445,120921.59999999999
2015-04-29,212927.0,68.94795399362222,132843.6
2015-04-30,209624.0,68.41018681067054,140684.7
2015-05-01,183502.0,69.60795522664603,99333.4
2015-05-02,112687.0,70.87355020047133,48167.99999999999
2015-05-03,109139.0,70.6059153922979,53165.5
2015-05-04,179848.0,69.4388094390819,107814.2
2015-05-05,199915.0,69.6611659955481,119811.3
2015-05-06,206563.0,68.76647318251574,136357.3
2015-05-07,204057.0,70.44827767280847,140441.1
2015-05-08,194102.0,68.55935949550998,126656.4
2015-05-09,112466.0,69.37069870005158,58267.299999999996
2015-05-10,109242.0,68.6104977938888,62118.7
2015-05-11,190901.0,68.11871074536016,137282.6
2015-05-12,211108.0,68.26668340375542,148382.8
2015-05-13,213246.0,67.97295033033963,140500.2
2015-05-14,207767.0,67.53978254486998,143358.9
2015-05-15,194557.0,68.28018524134315,132616.8
2015-05-16,115379.0,71.15620693540419,48638.299999999996
2015-05-17,113144.0,70.53005903980768,49755.4
2015-05-18,186377.0,69.26430836422949,105687.3
2015-05-19,203364.0,68.71430097646083,132321.3
2015-05-20,209334.0,69.19182741456237,130483.9
2015-05-21,208945.0,68.75709397209792,142107.3
2015-05-22,197630.0,69.4506805646916,118155.59999999999
2015-05-23,114751.0,71.76246830092984,41236.9
2015-05-24,108098.0,71.71674776591611,42219.2
2015-05-25,148271.0,70.02335913032107,82221.09999999999
2015-05-26,191617.0,69.63527244451171,113345.3
2015-05-27,199716.0,68.36590458451,132273.2
2015-05-28,195715.0,67.83333418491173,140592.9
2015-05-29,187720.0,68.66998188791817,121169.8
2015-05-30,110771.0,70.9688546641269,47696.9
2015-05-31,104481.0,70.19197174682562,50412.6
2015-06-01,176998.0,69.43892021378772,104100.59999999999
2015-06-02,187350.0,67.5352868961836,131369.6
2015-06-03,196293.0,68.22561171310235,128765.3
2015-06-04,193863.0,68.75568313706071,124479.8
2015-06-05,186626.0,68.37533355481015,124452.7
2015-06-06,112950.0,70.24258809650948,45133.4
2015-06-07,110271.0,68.45504257692413,72824.7
2015-06-08,183064.0,67.87075558274702,134831.7
2015-06-09,193569.0,68.79691996135745,126008.09999999999
2015-06-10,202395.0,68.70230983966995,128885.8
2015-06-11,204517.0,68.58226455502476,132202.0
2015-06-12,187963.0,69.10544916400656,116942.8
2015-06-13,113000.0,70.1818761061947,56062.5
2015-06-14,112001.0,71.61781591235793,43750.5
2015-06-15,188272.0,70.99927232939577,86493.0
2015-06-16,200490.0,70.06927028779491,105419.3
2015-06-17,196563.0,68.55092260496635,125637.8
2015-06-18,203975.0,68.79073495826108,104500.40000000001
2015-06-19,188856.0,70.01840555767357,96227.8
2015-06-20,109649.0,71.02016434258407,40325.799999999996
2015-06-21,111295.0,70.91538703445798,46759.7
2015-06-22,187694.0,70.36955896299295,99730.5
2015-06-23,203510.0,70.18310648125399,108570.4
2015-06-24,204059.0,70.3824099453021,110424.1
2015-06-25,202282.0,70.02296299225833,113973.3
2015-06-26,199578.0,72.76419244606119,59251.9
2015-06-27,121779.0,74.59624401579912,11748.899999999998
2015-06-28,110888.0,72.59674626650313,27744.5
2015-06-29,189102.0,70.80529169709993,81317.0
2015-06-30,196975.0,70.26857723061302,104196.3
2015-07-01,199252.0,69.81013490454299,107568.0
2015-07-02,197720.0,70.39091138984422,103245.09999999999
2015-07-03,167173.0,70.54626644254753,79380.7
2015-07-04,132158.0,71.10159052043765,51265.0
2015-07-05,137463.0,70.04370211078455,65514.899999999994
2015-07-06,222732.0,68.82440331878671,139543.2
2015-07-07,236213.0,68.7292697692337,148300.3
2015-07-08,234671.0,68.18437727712414,159652.4
2015-07-09,246624.0,68.59556247567147,162951.3
2015-07-10,233972.0,68.16520967314128,153525.0
2015-07-11,140417.0,70.31611557005206,61153.299999999996
2015-07-12,131498.0,70.71287776239943,57696.299999999996
2015-07-13,212252.0,69.69086745943501,126232.8
2015-07-14,236830.0,68.37056960689102,178334.1
2015-07-15,237582.0,68.407338599382,170895.0
2015-07-16,228325.0,69.69947662323442,133226.4
2015-07-17,210918.0,70.45795522430518,104943.9
2015-07-18,131301.0,72.69328489501223,35312.5
2015-07-19,119581.0,71.2721251703866,45848.6
2015-07-20,200689.0,69.91960242409024,121113.8
2015-07-21,216400.0,70.16772181146025,120296.7
2015-07-22,220006.0,70.72553475814296,107294.7
2015-07-23,221353.0,69.39206606641879,132137.0
2015-07-24,213692.0,70.94347004099357,95688.8
2015-07-25,135732.0,72.6748677248194,36330.8
2015-07-26,121776.0,71.45423564577585,41128.1
2015-07-27,201319.0,71.59913868040275,80266.3
2015-07-28,221343.0,70.81025828691217,105771.7
2015-07-29,232803.0,71.13827570950546,100658.7
2015-07-30,228528.0,70.866416519333,103534.7
2015-07-31,217072.0,71.3426282523771,92228.7
2015-08-01,138881.0,71.7189752377935,52718.1
2015-08-02,122235.0,72.09016239211356,37850.0
2015-08-03,194503.0,71.3712487725125,90857.3
2015-08-04,210668.0,71.05230504870222,97662.4
2015-08-05,223444.0,70.21906901183291,117971.1
2015-08-06,221490.0,70.59582825409726,101403.4
2015-08-07,211241.0,71.51975232080893,82185.4
2015-08-08,134538.0,73.15001709554178,32295.399999999998
2015-08-09,117951.0,73.15636153996151,24011.8
2015-08-10,190011.0,71.9065497369119,68669.7
2015-08-11,208606.0,71.37464406584662,90360.9
2015-08-12,212380.0,70.62044448629814,104430.5
2015-08-13,217653.0,70.17328499951758,117714.7
2015-08-14,205291.0,70.18289647378599,112405.59999999999
2015-08-15,132075.0,72.16986684438056,41787.5
2015-08-16,121021.0,72.62270184513432,36595.2
2015-08-17,190327.0,71.09408544242278,88339.3
2015-08-18,210248.0,70.70499600471824,104338.8
2015-08-19,219352.0,70.3366734745979,114752.0
2015-08-20,215538.0,70.66722341304086,104192.2
2015-08-21,207960.0,71.77281954765233,86783.0
2015-08-22,136391.0,72.48153470536913,33280.6
2015-08-23,192314.0,67.61651777821687,97716.2
2015-08-24,195385.0,69.89163446528649,111778.9
2015-08-25,213119.0,70.1477390565834,116229.0
2015-08-26,221354.0,70.40250089682073,112764.7
2015-08-27,217017.0,70.13815968334278,116146.0
2015-08-28,208765.0,70.17643762124877,111153.9
2015-08-29,136618.0,72.77813318889166,42932.5
2015-08-30,122408.0,71.68523299130776,43127.6
2015-08-31,192131.0,70.39452814570724,106014.5
2015-09-01,220893.0,71.01498463056774,107052.8
2015-09-02,225669.0,70.0184207844232,122963.3
2015-09-03,226817.0,68.70641089512691,147464.0
2015-09-04,217545.0,68.19077891930405,151749.0
2015-09-05,140420.0,69.07569199907486,82902.6
2015-09-06,126341.0,68.0218535550613,86936.4
2015-09-07,177307.0,68.08889665946634,124413.9
2015-09-08,225906.0,68.5613263923933,156470.6
2015-09-09,242465.0,67.60021858824985,182872.2
2015-09-10,232417.0,68.36239429043266,169815.6
2015-09-11,225367.0,68.33547058797429,158242.8
2015-09-12,136241.0,68.18876843241021,94664.2
2015-09-13,126295.0,67.91890415297517,85138.5
2015-09-14,208866.0,68.74775214730975,136398.7
2015-09-15,228460.0,68.75140068283288,148714.3
2015-09-16,239437.0,69.65007816673719,158545.30000000002
2015-09-17,237750.0,68.74613669821241,149890.2
2015-09-18,223477.0,68.79213520854495,143026.5
2015-09-19,143102.0,69.9063954382189,67333.59999999999
2015-09-20,130153.0,67.66149070709089,89760.7
2015-09-21,217579.0,65.83697756560332,173983.6
2015-09-22,241022.0,66.93124694011335,187084.6
2015-09-23,233632.0,66.37987090809479,205666.1
2015-09-24,227579.0,66.07089406316048,186515.7
2015-09-25,216079.0,65.70157075828826,179119.7
2015-09-26,136935.0,67.25244824186657,89352.59999999999
2015-09-27,128056.0,65.82820797151247,98566.59999999999
2015-09-28,210679.0,65.95341253755714,175587.5
2015-09-29,229579.0,67.12475879762522,176730.7
2015-09-30,242598.0,68.29620184136647,175362.90000000002
2015-10-01,242754.0,69.61617110325679,137316.8
2015-10-02,228453.0,71.39327564094147,78590.4
2015-10-03,144223.0,72.66532383877745,28259.899999999998
2015-10-04,128021.0,72.02721428515635,28484.399999999998
2015-10-05,205529.0,70.15705803915839,102993.59999999999
2015-10-06,229393.0,70.02832693238241,124130.09999999999
2015-10-07,237361.0,69.97901508672444,118559.4
2015-10-08,234941.0,70.27977236838186,114425.9
2015-10-09,224941.0,70.73883818423498,102810.0
2015-10-10,145355.0,73.18209944766986,30886.899999999998
2015-10-11,133289.0,73.64857565140409,24199.5
2015-10-12,205053.0,71.5325793819159,86355.09999999999
2015-10-13,227908.0,70.68220071256823,112885.9
2015-10-14,234855.0,70.34176832513678,114437.2
2015-10-15,232056.0,69.14045358726617,150173.3
2015-10-16,229549.0,70.51129388496574,120916.3
2015-10-17,143174.0,73.2586712671295,35101.1
2015-10-18,127865.0,71.5340085246158,43811.6
2015-10-19,210800.0,69.01424098671727,125300.3
2015-10-20,231790.0,69.50609158991861,135894.69999999998
2015-10-21,48261.0,66.8245788524896,32649.0
2015-10-22,29167.0,70.33880755648507,11808.1
2015-10-23,253580.0,68.90385677103872,158581.2
2015-10-24,147417.0,70.37885725526907,62501.0
2015-10-25,130604.0,70.03291629659122,59125.5
2015-10-26,213343.0,69.12865667024462,131002.4
2015-10-27,232206.0,68.94886598514638,141894.0
2015-10-28,238290.0,67.93659826262117,168141.9
2015-10-29,241613.0,68.05209984562089,172154.5
2015-10-30,224765.0,69.13630236024292,143285.1
2015-10-31,138001.0,70.25541843899681,64861.4
2015-11-01,121909.0,69.89187848669407,50716.3
2015-11-02,199888.0,68.98092932041943,119509.5
2015-11-03,217072.0,69.04226708188988,127876.7
2015-11-04,239484.0,67.96589333734195,167593.7
2015-11-05,236093.0,68.48978156912742,148279.1
2015-11-06,223744.0,67.7745105151267,149494.3
2015-11-07,139182.0,69.37208834475723,73523.4
2015-11-08,128993.0,68.89390897180468,66320.8
2015-11-09,205642.0,67.91789128679939,145909.9
2015-11-10,228095.0,68.19060040772486,153964.1
2015-11-11,229983.0,67.87050881020204,168176.7
2015-11-12,233495.0,67.7488982633461,171011.7
2015-11-13,223879.0,69.44627231674252,128131.2
2015-11-14,150825.0,71.9664975965523,38398.6
2015-11-15,137070.0,72.38983001386153,29129.199999999997
2015-11-16,225718.0,71.6293923211735,81174.1
2015-11-17,250641.0,70.16109096277145,124540.5
2015-11-18,252669.0,70.77727382464806,117960.4
2015-11-19,252501.0,71.58355016415777,96442.5
2015-11-20,245541.0,71.12146017643695,111241.59999999999
2015-11-21,153575.0,72.96757935861957,37847.1
2015-11-22,133901.0,71.63565619375508,43004.7
2015-11-23,211929.0,70.14283085372932,113665.59999999999
2015-11-24,245800.0,71.8053702196908,94290.4
2015-11-25,252170.0,71.63895447454739,87427.09999999999
2015-11-26,198734.0,71.39120633610756,83590.3
2015-11-27,186019.0,70.94766663620383,82438.5
2015-11-28,132512.0,72.48594089591886,30963.699999999997
2015-11-29,130358.0,71.43048374476442,44376.4
2015-11-30,205952.0,69.56468011963953,119153.09999999999
2015-12-01,228333.0,69.88892345234703,126448.6
2015-12-02,236578.0,70.46700876666469,125388.4
2015-12-03,235400.0,71.37331350892099,97243.8
2015-12-04,227122.0,71.38927536742368,92169.0
2015-12-05,149629.0,74.84147798520198,20220.1
2015-12-06,134434.0,73.3426886055611,24195.3
2015-12-07,213738.0,71.2662231329946,86523.0
2015-12-08,229131.0,71.18464546482143,101141.9
2015-12-09,247723.0,70.099679884387,134408.9
2015-12-10,239272.0,69.80930314015849,138467.2
2015-12-11,224338.0,69.86552880029241,125362.5
2015-12-12,145074.0,71.43854860278203,57654.1
2015-12-13,126723.0,70.67301121343402,53384.6
2015-12-14,204178.0,70.54857526276092,102666.8
2015-12-15,222625.0,70.91364432385878,104648.90000000001
2015-12-16,227177.0,71.25683057703905,107189.9
2015-12-17,224501.0,70.29841292466404,123930.8
2015-12-18,209374.0,71.05180681459971,110639.4
2015-12-19,136497.0,71.76232270542727,55410.299999999996
2015-12-20,119498.0,72.2865654655308,35160.9
2015-12-21,180886.0,72.10097069349811,79930.0
2015-12-22,192098.0,71.97475767576967,86869.6
2015-12-23,191506.0,72.4021962758347,79521.6
2015-12-24,156858.0,73.2213403205447,49909.0
2015-12-25,105221.0,72.41958354320906,34496.4
2015-12-26,101874.0,74.67494159451871,12201.699999999999
2015-12-27,107582.0,75.62447249539886,7084.999999999999
2015-12-28,151701.0,73.98288362002096,32687.6
2015-12-29,163279.0,74.80633149394595,30442.6
2015-12-30,173281.0,74.01038775168657,41600.799999999996
2015-12-31,161303.0,75.06681834807785,30189.399999999998
2016-01-01,114871.0,75.8676863612226,7500.5999999999985
2016-01-02,109259.0,78.19484156766552,-18924.100000000002
2016-01-03,117583.0,79.34765229667553,-41213.200000000004
2016-01-04,194646.0,77.43283825023755,-13146.900000000001
2016-01-05,213565.0,75.68988832439773,13413.899999999998
2016-01-06,222359.0,73.58602530142697,47397.299999999996
2016-01-07,221844.0,72.87984349362615,63143.5
2016-01-08,209919.0,74.4790813720946,42726.899999999994
2016-01-09,147184.0,75.76576937710621,51.69999999999877
2016-01-10,129936.0,74.52959149119566,14031.199999999999
2016-01-11,203378.0,71.56764743482579,87892.59999999999
2016-01-12,220753.0,71.5458091169769,90300.09999999999
2016-01-13,238975.0,71.63985772570352,92981.7
2016-01-14,230527.0,70.7553166235241,83568.7
2016-01-15,221313.0,71.0745821528785,84356.8
2016-01-16,155023.0,72.87379937170613,48810.6
2016-01-17,145357.0,74.009789690211,48309.6
2016-01-18,211583.0,71.36553031198159,105022.09999999999
2016-01-19,225989.0,70.09468394061544,128730.09999999999
2016-01-20,242048.0,69.6305443548387,128677.0
2016-01-21,240629.0,69.58591441596815,128347.2
2016-01-22,229845.0,70.50329134851748,109395.4
2016-01-23,148711.0,70.98400689520359,64816.1
2016-01-24,133979.0,69.81423954500332,68933.5
2016-01-25,204838.0,69.34907585506595,114664.9
2016-01-26,222230.0,68.59581064662737,136018.8
2016-01-27,234605.0,68.85510965239445,137223.3
2016-01-28,237972.0,68.11890752867885,165483.59999999998
2016-01-29,213970.0,68.69182128335748,131801.6
2016-01-30,146618.0,69.66473420725968,72184.8
2016-01-31,127082.0,70.61497300955288,47055.0
2016-02-01,218534.0,69.31995021369673,132393.3
2016-02-02,230346.0,68.89411146709732,140617.1
2016-02-03,230247.0,68.33757239771835,140509.2
2016-02-04,244440.0,69.2336647029946,145613.2
2016-02-05,230332.0,68.89982286438706,151434.6
2016-02-06,148902.0,70.92511181851151,70600.4
2016-02-07,131873.0,69.91540345635573,72625.3
2016-02-08,204404.0,68.74105744764618,133503.6
2016-02-09,225438.0,68.94378055163726,138553.6
2016-02-10,236801.0,68.78492911769798,152343.9
2016-02-11,247039.0,69.08409198547598,143597.9
2016-02-12,244943.0,69.2840970837826,136735.6
2016-02-13,171283.0,69.3462048189254,92394.5
2016-02-14,151552.0,70.81188634923987,54073.299999999996
2016-02-15,208240.0,69.84504417979255,108618.09999999999
2016-02-16,243764.0,69.29741471259086,140640.2
2016-02-17,249814.0,68.8378362018826,144348.5
2016-02-18,253173.0,69.67462565123454,129760.9
2016-02-19,247608.0,70.07978740589965,116856.09999999999
2016-02-20,164283.0,72.27524622295809,38288.9
2016-02-21,147902.0,71.75406688212465,41446.799999999996
2016-02-22,215071.0,69.72239354979132,109242.5
2016-02-23,239988.0,69.85650949214127,128796.59999999999
2016-02-24,246672.0,68.60810306804177,150168.2
2016-02-25,247527.0,69.34999414205319,136895.4
2016-02-26,236914.0,70.00680423411816,123054.3
2016-02-27,161239.0,71.48074597336873,44185.799999999996
2016-02-28,138889.0,71.65522107582314,37765.9
2016-02-29,209195.0,70.31266999689285,99441.4
2016-03-01,233967.0,69.71703701804101,117409.9
2016-03-02,246662.0,69.49312623382862,129301.69999999998
2016-03-03,241359.0,69.48089774982495,128099.7
2016-03-04,229908.0,69.37425404944587,124369.7
2016-03-05,143773.0,69.89327620624178,65314.5
2016-03-06,140120.0,69.58485583785327,67668.4
2016-03-07,214138.0,68.76865723534422,125238.7
2016-03-08,231102.0,69.6711668440775,121196.3
2016-03-09,238101.0,70.41220322468196,103380.2
2016-03-10,240694.0,70.29008201284618,108658.3
2016-03-11,225180.0,70.01198224026587,113756.9
2016-03-12,146917.0,70.9600046284637,53806.2
2016-03-13,134098.0,71.09095586809647,43171.7
2016-03-14,221286.0,70.5408656670553,99738.3
2016-03-15,239103.0,70.04248378313949,119092.3
2016-03-16,240057.0,69.41115217511032,130102.59999999999
2016-03-17,231119.0,69.2550244679148,137217.7
2016-03-18,216821.0,70.24215366592719,105504.4
2016-03-19,134964.0,72.33735671786664,34034.799999999996
2016-03-20,126314.0,71.96632993967414,32378.1
2016-03-21,206434.0,70.47769262815234,96865.9
2016-03-22,236749.0,71.24256955035025,69252.0
2016-03-23,243355.0,71.1710628505681,84646.3
2016-03-24,231373.0,71.1186223111599,92168.5
